Codigo Promo;Propietario;Provincia;Localidad;Calle;Numero;Cp;Id_Inmueble;Referencia;Tipo;PrecioVentaPublico;PrecioAlquiler;
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75392";"2001##00300550";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75393";"2001##00300551";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75394";"2001##00300553";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75395";"2001##00300554";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75396";"2001##00300555";"Garaje";"13800";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75397";"2001##00300556";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75398";"2001##00300557";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75399";"2001##00300558";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75400";"2001##00300559";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75401";"2001##00300563";"Garaje";"12400";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75402";"2001##00300565";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75403";"2001##00300567";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75404";"2001##00300568";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75405";"2001##00300569";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75406";"2001##00300570";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75407";"2001##00300571";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75408";"2001##00300572";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75409";"2001##00300576";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75410";"2001##00300578";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75411";"2001##00300579";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75412";"2001##00300580";"Garaje";"12200";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75413";"2001##00300582";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75414";"2001##00300583";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75415";"2001##00300584";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75416";"2001##00300585";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75417";"2001##00300587";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75418";"2001##00300590";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75419";"2001##00300591";"Garaje";"11400";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75420";"2001##00300592";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75421";"2001##00300593";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75422";"2001##00300594";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75423";"2001##00300595";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75424";"2001##00300596";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75425";"2001##00300597";"Garaje";"12200";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75426";"2001##00300598";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75427";"2001##00300599";"Garaje";"12200";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75428";"2001##00300601";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75429";"2001##00300602";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75430";"2001##00300603";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75431";"2001##00300604";"Garaje";"12200";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75432";"2001##00300606";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75433";"2001##00300607";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75434";"2001##00300613";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75435";"2001##00300615";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75436";"2001##00300618";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75437";"2001##00300621";"Garaje";"11400";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75438";"2001##00300622";"Garaje";"11400";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75439";"2001##00300623";"Garaje";"13300";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75440";"2001##00300624";"Garaje";"11400";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75441";"2001##00300627";"Garaje";"12200";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75442";"2001##00300628";"Garaje";"12200";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75443";"2001##00300630";"Garaje";"12200";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75444";"2001##00300631";"Garaje";"12200";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75445";"2001##00300633";"Garaje";"11400";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75446";"2001##00300635";"Garaje";"11400";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75447";"2001##00300637";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75448";"2001##00300638";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75449";"2001##00300639";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75450";"2001##00300640";"Garaje";"11600";"0";
"IDD30896";"SAREB";"Burgos";"Burgos";"CECINA";"?";"9003";"75451";"2001##00300642";"Garaje";"11600";"0";
"IDD30608";"SAREB";"Girona";"Castillo";"MIRADOR";"4";"17249";"70421";"2001##00329368";"Piso";"306800";"0";
"IDD30608";"SAREB";"Girona";"Castillo";"MIRADOR";"4";"17249";"84615";"2001##00333957";"Piso";"251900";"0";
"IDD23123";"SAREB";"Barcelona";"Parets";"GREGAL";"3";"8150";"71655";"2001##00307815";"Nave";"504800";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72270";"2001##00308681";"Trastero";"4000";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72317";"2001##00308672";"Garaje";"20800";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72323";"2001##00308659";"Garaje";"13800";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72328";"2001##00308671";"Garaje";"13200";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72329";"2001##00308669";"Garaje";"13200";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72332";"2001##00308656";"Garaje";"13200";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72334";"2001##00308657";"Garaje";"13200";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72336";"2001##00308661";"Garaje";"13200";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72338";"2001##00308655";"Garaje";"12100";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72340";"2001##00308658";"Garaje";"12100";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72365";"2001##00308660";"Garaje";"12100";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72366";"2001##00308677";"Garaje";"12100";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72368";"2001##00308678";"Garaje";"12100";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72370";"2001##00308679";"Garaje";"12100";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72375";"2001##00308676";"Garaje";"12100";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72376";"2001##00308662";"Garaje";"11600";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72378";"2001##00308663";"Garaje";"11600";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72380";"2001##00308664";"Garaje";"11600";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72381";"2001##00308665";"Garaje";"11600";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72382";"2001##00308673";"Garaje";"11600";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72383";"2001##00308674";"Garaje";"11600";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72384";"2001##00308666";"Garaje";"11600";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"72385";"2001##00308675";"Garaje";"11600";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"86293";"2001##00308667";"Garaje";"11000";"0";
"IDD18536";"SAREB";"Madrid";"Las";"Chiapas";"5";"28230";"86294";"2001##00308668";"Garaje";"10500";"0";
"IDD23122";"SAREB";"Barcelona";"Sant";"VALENCIA";"58";"8770";"69687";"2001##00312516";"Garaje";"8900";"0";
"IDD23122";"SAREB";"Barcelona";"Sant";"VALENCIA";"58";"8770";"69696";"2001##00312515";"Garaje";"9100";"0";
"IDD23122";"SAREB";"Barcelona";"Sant";"VALENCIA";"58";"8770";"69698";"2001##00312514";"Garaje";"8000";"0";
"IDD23122";"SAREB";"Barcelona";"Sant";"VALENCIA";"58";"8770";"69701";"2001##00312513";"Garaje";"8500";"0";
"IDD23122";"SAREB";"Barcelona";"Sant";"VALENCIA";"58";"8770";"69703";"2001##00312511";"Garaje";"8100";"0";
"IDD23122";"SAREB";"Barcelona";"Sant";"VALENCIA";"58";"8770";"69713";"2001##00312512";"Garaje";"8100";"0";
"IDD23122";"SAREB";"Barcelona";"Sant";"VALENCIA";"58";"8770";"94872";"2001##00312527";"Piso";"75600";"0";
"IDD23122";"SAREB";"Barcelona";"Sant";"VALENCIA";"58";"8770";"98031";"2001##00312524";"Piso";"74100";"0";
"IDD30895";"SAREB";"Valladolid";"Valladolid";"LAGAR DE CIEGO";"1";"47008";"71205";"2001##00300546";"Garaje";"10500";"0";
"IDD30895";"SAREB";"Valladolid";"Valladolid";"LAGAR DE CIEGO";"1";"47008";"73204";"2001##00300537";"Garaje";"10000";"0";
"IDD30895";"SAREB";"Valladolid";"Valladolid";"LAGAR DE CIEGO";"1";"47008";"73206";"2001##00300539";"Garaje";"10000";"0";
"IDD30895";"SAREB";"Valladolid";"Valladolid";"LAGAR DE CIEGO";"1";"47008";"73207";"2001##00300540";"Garaje";"10000";"0";
"IDD30895";"SAREB";"Valladolid";"Valladolid";"LAGAR DE CIEGO";"1";"47008";"73208";"2001##00300541";"Garaje";"10000";"0";
"IDD30895";"SAREB";"Valladolid";"Valladolid";"LAGAR DE CIEGO";"1";"47008";"73209";"2001##00300542";"Garaje";"10000";"0";
"IDD30895";"SAREB";"Valladolid";"Valladolid";"LAGAR DE CIEGO";"1";"47008";"73210";"2001##00300543";"Garaje";"10500";"0";
"IDD30895";"SAREB";"Valladolid";"Valladolid";"LAGAR DE CIEGO";"1";"47008";"73211";"2001##00300544";"Garaje";"10500";"0";
"IDD30895";"SAREB";"Valladolid";"Valladolid";"LAGAR DE CIEGO";"1";"47008";"73212";"2001##00300545";"Garaje";"10500";"0";
"IDD23125";"SAREB";"Sevilla";"Sevilla";"SAN IGNACIO";"3";"41018";"68432";"2001##00313117";"Garaje";"19900";"0";
"IDD19093";"SAREB";"Lleida";"Preixens";"PLAÇA";"18";"25316";"53590";"2001##00306848";"Casa";"138200";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"90766";"2001##00310060";"Casa";"116900";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"93844";"2001##00310063";"Casa";"119900";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"93845";"2001##00310064";"Casa";"116900";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"93846";"2001##00310065";"Casa";"116900";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"93847";"2001##00310066";"Casa";"119900";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"93849";"2001##00310068";"Casa";"116900";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"93850";"2001##00310070";"Casa";"116900";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"93851";"2001##00310071";"Casa";"119900";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"93852";"2001##00310072";"Casa";"119900";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"93853";"2001##00310073";"Casa";"116900";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"93854";"2001##00310074";"Casa";"116900";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96565";"2001##00310078";"Casa";"121400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96649";"2001##00310079";"Casa";"121400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96650";"2001##00310080";"Casa";"121400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96651";"2001##00310081";"Casa";"121400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96652";"2001##00310082";"Casa";"121400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96653";"2001##00310083";"Casa";"121400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96654";"2001##00310084";"Casa";"121400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96655";"2001##00310085";"Casa";"121400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96656";"2001##00310087";"Casa";"120400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96657";"2001##00310088";"Casa";"120400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96658";"2001##00310089";"Casa";"120400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96659";"2001##00310090";"Casa";"120400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96660";"2001##00310091";"Casa";"120400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96661";"2001##00310092";"Casa";"120400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96662";"2001##00310093";"Casa";"128100";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96663";"2001##00310094";"Casa";"120400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96664";"2001##00310095";"Casa";"120400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96665";"2001##00310096";"Casa";"120400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96666";"2001##00310097";"Casa";"120400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96667";"2001##00310098";"Casa";"397400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96668";"2001##00310099";"Casa";"120400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"96669";"2001##00310100";"Casa";"120400";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"117840";"2001##00310069";"Casa";"126500";"0";
"IDD23110";"SAREB";"Las";"Arucas";"RAIMUNDO AFONSO SUAREZ";"14";"35400";"117841";"2001##00310086";"Casa";"126500";"0";
"IDD18480";"SAREB";"Valencia";"Ribaroja";"INDUSTRIAL";"5";"46190";"52692";"2001##00306438";"Nave";"168500";"0";
"IDD18480";"SAREB";"Valencia";"Ribaroja";"INDUSTRIAL";"5";"46190";"87467";"2001##00306439";"Nave";"171400";"0";
"IDD18480";"SAREB";"Valencia";"Ribaroja";"INDUSTRIAL";"5";"46190";"87468";"2001##00306440";"Nave";"171200";"0";
"IDD18480";"SAREB";"Valencia";"Ribaroja";"INDUSTRIAL";"5";"46190";"87469";"2001##00306441";"Nave";"220500";"0";
"IDD19099";"SAREB";"Barcelona";"Castelldefels";"PELAI";"5";"8860";"54863";"2001##00307907";"Local";"120700";"0";
"IDD62146";"SAREB";"Burgos";"Aranda";"Mayor";"16";"0";"115223";"2001##00300522";"Local";"290300";"0";
"IDD62146";"SAREB";"Burgos";"Aranda";"Mayor";"16";"0";"115224";"2001##00300524";"Local";"577800";"0";
"IDD62146";"SAREB";"Burgos";"Aranda";"Mayor";"16";"0";"117874";"2001##00300523";"Local";"227700";"0";
"IDD18200";"SAREB";"Girona";"Cassa";"PELEGRI";"4";"17244";"52269";"2001##00315743";"Piso";"61300";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"69826";"2001##00314298";"Garaje";"12600";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"69827";"2001##00314306";"Garaje";"10400";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"69828";"2001##00314296";"Garaje";"12600";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"69829";"2001##00314305";"Garaje";"13700";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"69830";"2001##00314301";"Garaje";"12600";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"69831";"2001##00314303";"Garaje";"12600";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"69832";"2001##00314295";"Garaje";"12900";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"69833";"2001##00314314";"Trastero";"11500";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"69834";"2001##00314310";"Trastero";"18000";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"69835";"2001##00314304";"Garaje";"13700";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"69841";"2001##00314302";"Garaje";"12600";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"69842";"2001##00314300";"Garaje";"11500";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"69843";"2001##00314299";"Garaje";"11500";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"69844";"2001##00314313";"Trastero";"8200";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"69845";"2001##00314309";"Trastero";"4900";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"69846";"2001##00314308";"Garaje";"4900";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"69847";"2001##00314307";"Garaje";"6000";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"69848";"2001##00314312";"Trastero";"6000";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"69849";"2001##00314311";"Trastero";"4900";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"69850";"2001##00314297";"Garaje";"12600";"0";
"IDD23119";"SAREB";"Tarragona";"El";"BARCELONETA BAIXA";"35";"43700";"85843";"2001##00314315";"Piso";"65200";"0";
"IDD23117";"SAREB";"Sevilla";"Sevilla";"LA PALMERA";"28";"41012";"91631";"2001##00311212";"Oficina";"493200";"0";
"IDD23117";"SAREB";"Sevilla";"Sevilla";"LA PALMERA";"28";"41012";"91632";"2001##00311213";"Oficina";"610500";"0";
"IDD23116";"SAREB";"Barcelona";"Castellar";"SENTMENAT";"10";"8211";"68352";"2001##00308126";"Garaje";"12400";"0";
"IDD23114";"SAREB";"Barcelona";"Tordera";"PUIGVERT";"19";"8490";"67490";"2001##00313149";"Piso";"55800";"0";
"IDD23114";"SAREB";"Barcelona";"Tordera";"PUIGVERT";"19";"8490";"67491";"2001##00313150";"Piso";"55800";"0";
"IDD23114";"SAREB";"Barcelona";"Tordera";"PUIGVERT";"19";"8490";"67519";"2001##00313154";"Piso";"83300";"0";
"IDD23114";"SAREB";"Barcelona";"Tordera";"PUIGVERT";"19";"8490";"81187";"2001##00313146";"Piso";"51500";"0";
"IDD23114";"SAREB";"Barcelona";"Tordera";"PUIGVERT";"19";"8490";"86472";"2001##00313142";"Piso";"59600";"0";
"IDD23114";"SAREB";"Barcelona";"Tordera";"PUIGVERT";"19";"8490";"101148";"2001##00313147";"Piso";"60000";"0";
"IDD23114";"SAREB";"Barcelona";"Tordera";"PUIGVERT";"19";"8490";"109877";"2001##00313148";"Piso";"55000";"0";
"IDD23114";"SAREB";"Barcelona";"Tordera";"PUIGVERT";"19";"8490";"113367";"2001##00313140";"Piso";"60400";"0";
"IDD23114";"SAREB";"Barcelona";"Tordera";"PUIGVERT";"19";"8490";"115545";"2001##00313141";"Piso";"67400";"0";
"IDD23114";"SAREB";"Barcelona";"Tordera";"PUIGVERT";"19";"8490";"116165";"2001##00313144";"Piso";"54700";"0";
"IDD23113";"SAREB";"Lleida";"Alcarras";"BARCELONETA";"6";"25180";"59728";"2001##00310954";"Piso";"47700";"0";
"IDD23113";"SAREB";"Lleida";"Alcarras";"BARCELONETA";"6";"25180";"69801";"2001##00310950";"Garaje";"12100";"0";
"IDD23113";"SAREB";"Lleida";"Alcarras";"BARCELONETA";"6";"25180";"69802";"2001##00310949";"Garaje";"4800";"0";
"IDD23113";"SAREB";"Lleida";"Alcarras";"BARCELONETA";"6";"25180";"69803";"2001##00310953";"Garaje";"11600";"0";
"IDD23113";"SAREB";"Lleida";"Alcarras";"BARCELONETA";"6";"25180";"69804";"2001##00310948";"Garaje";"5000";"0";
"IDD23113";"SAREB";"Lleida";"Alcarras";"BARCELONETA";"6";"25180";"69805";"2001##00310952";"Garaje";"4600";"0";
"IDD23113";"SAREB";"Lleida";"Alcarras";"BARCELONETA";"6";"25180";"69806";"2001##00310951";"Garaje";"6500";"0";
"IDD23113";"SAREB";"Lleida";"Alcarras";"BARCELONETA";"6";"25180";"69807";"2001##00310947";"Garaje";"4600";"0";
"IDD23111";"SAREB";"Salamanca";"Villamayor";"ARLANZON";"30";"37185";"76072";"2001##00308851";"Oficina";"42900";"0";
"IDD23111";"SAREB";"Salamanca";"Villamayor";"ARLANZON";"30";"37185";"76073";"2001##00308852";"Oficina";"72000";"0";
"IDD23111";"SAREB";"Salamanca";"Villamayor";"ARLANZON";"30";"37185";"76077";"2001##00308853";"Oficina";"33400";"0";
"IDD23111";"SAREB";"Salamanca";"Villamayor";"ARLANZON";"30";"37185";"76763";"2001##00308854";"Oficina";"33400";"0";
"IDD23111";"SAREB";"Salamanca";"Villamayor";"ARLANZON";"30";"37185";"76768";"2001##00308855";"Oficina";"33400";"0";
"IDD23111";"SAREB";"Salamanca";"Villamayor";"ARLANZON";"30";"37185";"76778";"2001##00308857";"Oficina";"33400";"0";
"IDD23111";"SAREB";"Salamanca";"Villamayor";"ARLANZON";"30";"37185";"76785";"2001##00308856";"Oficina";"33400";"0";
"IDD23111";"SAREB";"Salamanca";"Villamayor";"ARLANZON";"30";"37185";"76792";"2001##00308858";"Oficina";"33400";"0";
"IDD48283";"SAREB";"Badajoz";"Badajoz";"C/. Del Bonal, en Valverde de LeGANES";"13";"6130";"94001";"2001##00337233";"Piso";"76200";"0";
"IDD49644";"WIP";"Tarragona";"Vandellos";"PRIORAT";"11";"43890";"96228";"2008##2008_0036_PE0001";"Piso";"71400";"0";
"IDD49644";"WIP";"Tarragona";"Vandellos";"PRIORAT";"11";"43890";"96229";"2008##2008_0036_PE0002";"Piso";"71400";"0";
"IDD43789";"SAREB";"Girona";"Ripoll";"TARRAGONA";"0026";"17500";"95154";"2001##00332127";"Piso";"57500";"0";
